Al Taqaddum Air Base,33.33810043335,43.597099304199
Al Udeid Air Base,25.1173000336,51.3149986267
Al Wajh Domestic,26.19860076904297,36.47639846801758
Al-Jawf Domestic,29.78510093688965,40.099998474121094
Alakanuk,62.680042266799994,-164.659927368
Alalapadu Airstrip,2.5235,-56.3247
Alama Iqbal International,31.5216007232666,74.40360260009766
Alamogordo White Sands Regional,32.8399009705,-105.990997314
Alashankou Bole (Bortala) airport,44.895,82.3
Albacete-Los Llanos,38.9485015869,-1.8635200262099998
Albany,-34.94329833984375,117.80899810791016
Albany International,42.74829864501953,-73.80169677734375
Albert J Ellis,34.8292007446,-77.61209869380001
Albert Whitted,27.765100479125977,-82.62699890136719
Albert-Bray,49.9715003967,2.69765996933
Alberto Alcolumbre,0.0506640002131,-51.0722007751
Alberto Carnevalli,8.582077980041504,-71.16104125976562
Alberto Delgado,21.788299560546875,-79.99720001220703
Albi-Le Séquestre,43.91389846801758,2.1130599975585938
Albina,5.512720108032227,-54.05009841918945
Albuquerque International Sunport,35.040199279785156,-106.60900115966797
Albury,-36.06779861450195,146.95799255371094
Alcantarilla Air Base,37.951099,-1.23032
Alcides Fernández,8.51667,-77.3
Aldan,58.60279846191406,125.40899658203125
Alderney,49.70610046386719,-2.2147200107574463
Alejandro Velasco Astete International,-13.535699844400002,-71.9387969971
Aleknagik / New,59.2826004028,-158.617996216
Aleppo International,36.18069839477539,37.22439956665039
Alert,82.51779937740001,-62.2806015015
Alert Bay,50.58219909667969,-126.91600036621094
Alessandria,44.925201,8.62513
Alexander Bay,-28.5750007629,16.5333003998
Alexander Field South Wood County,44.3602981567,-89.83899688720001
Alexander the Great International,40.913299560546875,24.619199752807617
Alexandra,-45.211700439453125,169.3730010986328
Alexandria,40.651100158691406,22.48870086669922
Alexandria International,31.32740020751953,-92.54979705810547
Alferez FAP Alfredo Vladimir Sara Bauer,-2.79612994194,-76.46659851070001
Alferez Fap David Figueroa Fernandini,-9.878809928894043,-76.20480346679688
Alfonso Bonilla Aragon International,3.54322,-76.3816
Alfonso López Pumarejo,10.435,-73.2495
Alfredo Vásquez Cobo International,-4.19355,-69.9432
Alghero-Fertilia,40.632099,8.29077
Ali Air Base,30.935800552368164,46.0900993347168
Ali Al Salem Air Base,29.34670066833496,47.52080154418945
Alicante International,38.28219985961914,-0.5581560134887695
Alice International,27.740900039699998,-98.02690124510002
Alice Springs,-23.806699752807617,133.90199279785156
Aliwal North,-30.68000030517578,26.729999542236328
Alkantpan Copper,-29.906400680541992,22.316699981689453
Allah Valley,6.366819858551025,124.7509994506836
Allahabad,25.440099716186523,81.73390197753906
Allakaket,66.5518035889,-152.621994019
Alldays,-22.6790008545,29.0555000305
Allegheny County,40.354400634765625,-79.9301986694336
Allen Army Airfield,63.9944992065,-145.722000122
Allendorf/Eder,51.03499984741211,8.680832862854004
Alliance Municipal,42.0531997681,-102.804000854
Allstedt,51.38055419921875,11.446666717529297
Alluitsup Paa Heliport,60.46445,-45.56917
Alma,48.50889968869999,-71.64189910889999
Almaty,43.35210037231445,77.04049682617188
Almaza Air Force Base,30.091800689697266,31.360000610351562
Almería International,36.84389877319336,-2.3701000213623047
Almirante Marco Andres Zar,-43.2105,-65.2703
Almirante Padilla,11.5262,-72.926
Along,28.17530059814453,94.802001953125
Alonso Valderrama,7.987840175628662,-80.40969848632812
Alpena County Regional,45.0780983,-83.56030273
Alpha,-23.646099,146.584
Alphonse,-7.00478,52.7262
Alpine Casparis Municipal,30.384199142499998,-103.683998108
Alpnach Air Base,46.943901,8.28417
Alta,69.976097106934,23.371700286865
Altai,46.376399993896484,96.22109985351562
Altamira,-3.2539100646973,-52.254001617432
Altenburg-Nobitz,50.9819450378418,12.506388664245605
Altoona Blair County,40.29639816,-78.31999969
Altus Air Force Base,34.667098999,-99.2667007446
Alula,11.9582,50.748
Alverca,38.883301,-9.0301
Alès-Deaux,44.069698,4.14212
Am Timan,11.0340003967,20.274000167799997
Amable Calle Gutierrez,-3.3196699619293213,-79.76920318603516
Amado Nervo National,21.41950035095215,-104.84300231933594
Amakusa,32.482498,130.158997
Amami,28.430599212646484,129.71299743652344
Amapá,2.07751,-50.8582
Amarais,-22.85919952392578,-47.10820007324219
Amasya Merzifon,40.829399,35.521999
Ambalabe,-14.898799896240234,47.993900299072266
Ambanja,-13.645705,48.459427
Ambatondrazaka,-17.7953776085,48.4425830841
Ambilobe,-13.188400268554688,48.987998962402344
Ambler,67.106300354,-157.856994629
Amborovy,-15.6668417421,46.351232528699995
Amboseli,-2.645050048828125,37.25310134887695
Ambri,46.512501,8.68978
Ambérieu Air Base (BA 278),45.987301,5.32844
Amderma,69.76329803466797,61.556400299072266
Ameland,53.451698303200004,5.67721986771
Amendola Air Base,41.541401,15.7181
Americana,-22.755800247192383,-47.26940155029297
Amiens-Glisy,49.87300109863281,2.3870699405670166
Amigdhaleon,40.972801208496094,24.341400146484375
Amlikon Glider,47.57419967651367,9.047499656677246
Amman-Marka International,31.972700119018555,35.991600036621094
Amos Magny,48.563899993896484,-78.24970245361328
Ampampamena,-13.484816,48.632702
Ampara,7.33776,81.62594
Amsterdam Schiphol,52.3086013794,4.763889789579999
Amílcar Cabral International,16.74139976501465,-22.949399948120117
Anaa,-17.35260009765625,-145.50999450683594
Anaco,9.430225372314453,-64.4707260131836
Anadolu,39.809898,30.5194
Anahim Lake,52.45249938964844,-125.3030014038086
Anaktuvuk Pass,68.13359833,-151.7429962
Analalava,-14.62969970703125,47.76380157470703
Anapa Vityazevo,45.002101898193,37.347301483154
Ancenis,47.40810012817383,-1.1775000095367432
Ancona Falconara,43.616299,13.3623
Andahuaylas,-13.706399917602539,-73.35040283203125
Andapa,-14.651700019836426,49.620601654052734
Andernos Les Bains,44.756099700927734,-1.063330054283142
Andersen Air Force Base,13.584,144.929993
Anderson Regional,34.4945983887,-82.70939636230001
Anderstorp,57.264198303222656,13.59939956665039
Andi Jemma,-2.558039903640747,120.3239974975586
Andizhan,40.7276992798,72.2939987183
Andrau Airpark,29.722499847399998,-95.58830261230001
Andravida Air Base,37.9207,21.292601
Andrews Air Force Base,38.810798645,-76.86699676510001
Andros Town,24.697900772094727,-77.79560089111328
Andrés Miguel Salazar Marcano,10.794432,-63.98159
Anduki,4.637000083920001,114.382003784
Andøya,69.292503356934,16.144199371338
Aneityum,-20.2492008209,169.770996094
Angads,34.787200927734375,-1.92399001121521
Angel Albino Corzo International,16.5636005402,-93.02249908450001
Angel S Adami,-34.78919982910156,-56.26470184326172
Angelina County,31.2339992523,-94.75
Angers-Loire,47.560298919677734,-0.3122220039367676
Anglesey,53.2481002808,-4.53533983231
Angoon Seaplane Base,57.503601,-134.585007
Angoulême-Brie-Champniers,45.72919845581055,0.22145600616931915
Angra dos Reis,-22.975299835205078,-44.307098388671875
Aniak,61.581600189208984,-159.54299926757812
Anisakan,21.955400466918945,96.40609741210938
Aniwa,-19.2346,169.6009
Ankang Wulipu,32.708099,108.931
Ankavandra,-18.8050095209,45.2734673023
Ankeny Regional,41.69139862060547,-93.56639862060547
Anklam,53.83277893066406,13.668610572814941
Ann,19.76919937133789,94.0261001586914
Ann Arbor Municipal,42.2229995728,-83.74559783939999
Annaba,36.822200775146484,7.809169769287109
Annai,3.959439992904663,-59.12419891357422
Annecy-Haute-Savoie-Mont Blanc,45.9308333,6.1063889
Annemasse,46.1920013428,6.268390178680001
Annette Island,55.04240036010742,-131.57200622558594
Anniston Metropolitan,33.58819962,-85.85810089
Anoka County-Blaine Arpt(Janes Field),45.14500046,-93.21140289
Anqing Tianzhushan,30.582199,117.050003
Ansbach-Petersdorf,49.361111,10.669444
Anshan Air Base,41.105301,122.853996
Anshun Huangguoshu,26.2605555556,105.873333333
Antalya International,36.898701,30.800501
Antoine De St Exupery,-40.7512,-65.0343
Antonio B. Won Pat International,13.4834003448,144.796005249
Antonio Maceo International,19.96980094909668,-75.83540344238281
Antonio Narino,1.39625,-77.2915
Antonio Nery Juarbe Pol,18.4500007629,-66.6753005981
Antonio Roldan Betancourt,7.81196,-76.7164
Antsalova,-18.7012732424,44.614920616099994
Antsirabato,-14.99940013885498,50.3202018737793
Antsirabe,-19.8392214824,47.063713073699994
Antwerp International (Deurne),51.1893997192,4.46027994156
Anuradhapura Air Force Base,8.30148983002,80.42790222170001
Anvik,62.646702,-160.190994
Aomori,40.73469924926758,140.6909942626953
Aosta,45.738499,7.36872
Apalachicola Regional,29.72750092,-85.02749634
Apataki,-15.573599815368652,-146.4149932861328
Apoteri,4.013879776000977,-58.60499954223633
Appleton International,44.258098602299995,-88.5190963745
Aqaba King Hussein International,29.611600875854492,35.01810073852539
Arad International,46.17660140991211,21.261999130249023
Araguaína,-7.22787,-48.240501
Arak,34.138099670410156,49.8473014831543
Arandis,-22.462200164794922,14.979999542236328
Aransas County,28.0867996216,-97.0446014404
Arapiraca,-9.775360107421875,-36.62919998168945
Arar Domestic,30.906600952148438,41.13819885253906
Araracuara,-0.5833,-72.4083
Araraquara,-21.812000274699997,-48.1329994202
Ararat,-37.30939865112305,142.98899841308594
Araxos,38.1511,21.4256
Araçatuba,-21.1413002014,-50.4247016907
Arba Minch,6.0393900871276855,37.59049987792969
Arboga,59.386600494384766,15.924099922180176
Arcachon-La Teste-de-Buch,44.596401,-1.11083
Arcata,40.97809982299805,-124.10900115966797
Arctic Village,68.1147,-145.578995
Ardabil,38.3256988525,48.4244003296
Ardmore,-37.029701232910156,174.97300720214844
Ardmore Municipal,34.30301,-97.0196342
Area De Material,-33.0850982666,-64.2612991333
Arenal,10.477999687194824,-84.6344985961914
Argyle,-16.6369,128.451004
Aripuanã,-10.250278,-59.383888
Arkalyk North,50.318599700927734,66.95279693603516
Arkansas International,35.9642982483,-89.94400024410001
Arlington Municipal,48.16070175,-122.1589966
Armidale,-30.528099060099997,151.617004395
Armilla Air Base,37.1332016,-3.63568997
Arnold Palmer Regional,40.27590179,-79.40480042
Arnsberg-Menden,51.483890533447266,7.8983330726623535
Arorae Island,-2.61611008644104,176.80299377441406
Arrachart,-12.34939956665039,49.29169845581055
Arroyo Barril,19.198600769,-69.42980194089999
Arthur's Town,24.6294002533,-75.6737976074
Artigas International,-30.400699615478516,-56.50790023803711
Arturo Michelena International,10.14973258972168,-67.92839813232422
Arua,3.049999952316284,30.91699981689453
Arusha,-3.3677899837493896,36.63330078125
Arutua,-15.248299598693848,-146.61700439453125
Arvaikheer,46.250301361083984,102.802001953125
Arviat,61.0942001343,-94.07080078119999
Arvidsjaur,65.59030151367188,19.28190040588379
Arvika,59.675899505615234,12.639399528503418
Arxan Yi'ershi,47.3106,119.9117
Arzanah,24.780500411987305,52.559898376464844
Asaba International,6.20333333333,6.65888888889
Asahikawa,43.79520034790039,142.36300659179688
Asaloyeh,27.4814,52.615501
Aschaffenburg,49.93888854980469,9.063888549804688
Asheboro Regional,35.65449905,-79.8946991
Asheville Regional,35.43619918823242,-82.54180145263672
Ashgabat,37.98680114746094,58.361000061035156
Ashiya,33.88309860229492,130.6529998779297
Asmara International,15.291899681091309,38.910701751708984
Asosa,10.018500328063965,34.586299896240234
Aspen-Pitkin Co/Sardy Field,39.22320175,-106.8690033
Assab International,13.071800231933594,42.64500045776367
Assiut International,27.0464992523,31.0119991302
Assumption Island,-9.74222,46.506802
Astana International,51.02220153808594,71.46690368652344
Astoria Regional,46.158000946,-123.878997803
Astrakhan,46.2832984924,48.0063018799
Asturias,43.5635986328125,-6.0346198081970215
Astypalaia,36.5798988342,26.3757991791
Aswan International,23.9643993378,32.8199996948
Atahualpa,0.33841899037361145,-78.13639831542969
Ataq,14.551300048828125,46.82619857788086
Atar International,20.506799697875977,-13.04319953918457
Atatürk International,40.9768981934,28.814599990799998
Atbara,17.710344314575195,34.0570182800293
Athen Helenikon,37.893299,23.726101
Athens Ben Epps,33.94860076904297,-83.32630157470703
Atherton,-17.2616996765,145.51499939
Atikokan Municipal,48.7738990784,-91.6386032104
Atka,52.22029877,-174.2059937
Atlanta South Regional/Tara Field,33.389099,-84.332397
Atlantic City International,39.45759963989258,-74.57720184326172
Atlas Brasil Cantanhede,2.84138894081,-60.6922225952
Atqasuk Edward Burnell Sr Memorial,70.46730041503906,-157.43600463867188
Atsugi Naval Air Facility,35.4546012878418,139.4499969482422
Attawapiskat,52.9275016784668,-82.43190002441406
Attopeu,14.814715357,106.821699142
Atyrau,47.12189865112305,51.8213996887207
Aubenas-Ardèche Méridional,44.5442008972,4.37218999863
Aubigny-sur-Nère,47.480556,2.394167
Auburn Lewiston Municipal,44.048500061,-70.2835006714
Auburn Opelika Robert G. Pitts,32.61510086,-85.43399811
Auch-Lamothe,43.687801361083984,0.6016669869422913
Auckland International,-37.008098602299995,174.792007446
Augsburg,48.425278,10.931667
Augusta Municipal,37.671600341796875,-97.0779037475586
Augusta Regional At Bush Field,33.36989974975586,-81.9645004272461
Augusta State,44.320598602299995,-69.7973022461
Augusto C. Sandino (Managua) International,12.141500473022461,-86.16819763183594
Auki,-8.70256996155,160.682006836
Aupaluk,59.29669952392578,-69.59970092773438
Aurangabad,19.862699508666992,75.39810180664062
Aurillac,44.89139938354492,2.4219400882720947
Aurora State,45.247100830078125,-122.7699966430664
Aurukun,-13.354067,141.72065
Austin Bergstrom International,30.194499969482422,-97.6698989868164
Austin Executive,30.3974931,-97.5663935
Austin Straubel International,44.48509979248047,-88.12960052490234
Autun-Bellevue,46.96730041503906,4.260570049285889
Auxerre-Branches,47.85020065307617,3.497109889984131
Avalon,-38.0393981934,144.468994141
Aviador C. Campos,-40.0754013062,-71.137298584
Aviano Air Base,46.031898,12.596503
Avignon-Caumont,43.90729904174805,4.901830196380615
Avon Park Executive,27.59119987,-81.52780151
Avord (BA 702) Air Base,47.053299,2.6325
Awang,7.1652398109436035,124.20999908447266
Awassa,7.066999912261963,38.5
Aweil,8.767000198364258,27.399999618530273
Axum,14.14680004119873,38.77280044555664
Ayaguz,47.91859817504883,80.45279693603516
Ayers Rock Connellan,-25.1861,130.975998
Aykhal,65.959197998047,111.54650115967
Ağrı,39.654541015625,43.025978088378906
Babanakira,-9.7475004196167,159.83900451660156
Babelthuap,7.367650032043457,134.54400634765625
Babice,52.26850128173828,20.910999298095703
Babo,-2.5322399139404297,133.43899536132812
Babruisk Air Base,53.105,29.205
Bacacheri,-25.4050998688,-49.23199844359999
Bachigualato Federal International,24.7644996643,-107.474998474
Baco,5.78287,36.562
Bacolod-Silay City International,10.7764,123.014999
Bacău,46.52190017700195,26.91029930114746
Bad Dürkheim,49.47305679321289,8.196389198303223
Bad Neuenahr-Ahrweiler,50.557777404785156,7.136388778686523
Badajoz,38.891300201416016,-6.8213300704956055
Badr Air Base,32.62110137939453,51.696998596191406
Badu Island,-10.149999618499999,142.1734
Bafoussam,5.536920070650001,10.354599952700001
Bagabag,16.619199752807617,121.25199890136719
Bagan,21.178800582885742,94.9301986694336
Bagdarin,54.36920166015625,113.47899627685547
Bagdogra,26.68120002746582,88.32859802246094
Baghdad International,33.262500762900004,44.2346000671
Bagnoles-de-l'Orne-Couterne,48.545799255371094,-0.38744398951530457
Bagram Air Base,34.9460983276,69.26499938959999
Bahawalpur,29.348100662231445,71.71800231933594
Bahia - Jorge Amado,-14.815999984741,-39.033199310303
Bahir Dar,11.608099937438965,37.32160186767578
Bahrain International,26.27079963684082,50.63359832763672
Bahías de Huatulco International,15.775300025939941,-96.26260375976562
Baie Comeau,49.13249969482422,-68.20439910888672
Baillif,16.0132999420166,-61.7421989440918
Bairnsdale,-37.88750076293945,147.5679931640625
Baita International,40.851398468,111.823997498
Bajhang,29.538999557495117,81.1854019165039
Bajura,29.50200080871582,81.66899871826172
Bakalalan,3.9739999771118164,115.61799621582031
Bakel,14.847299575805664,-12.468299865722656
Baker City Municipal,44.837299346900004,-117.808998108
Baker Lake,64.29889678960001,-96.077796936
Bakki,63.55609893798828,-20.137500762939453
Balakovo,51.8582992554,47.7456016541
Balchik Air Base,43.42380142211914,28.181299209594727
Baldwin County,33.15420151,-83.24069977
Balkhash,46.8932991027832,75.00499725341797
Ballalae,-6.990745,155.886656
Ballarat,-37.51169967651367,143.79100036621094
Ballera,-27.405633,141.809458
Ballina Byron Gateway,-28.8339004517,153.56199646
Balmaceda,-45.916099548339844,-71.68949890136719
Balranald,-34.623600006103516,143.5780029296875
Balti International,47.83810043334961,27.7814998626709
Baltimore/Washington International Thurgood Marshall,39.17539978,-76.66829681
Balzers Heliport,47.0681,9.48111
Balıkesir Körfez,39.554599762,27.0137996674
Balıkesir Merkez,39.619300842285156,27.926000595092773
Bam,29.084199905395508,58.45000076293945
Bamenda,6.039239883422852,10.122599601745605
Bamiyan,34.81700134277344,67.81700134277344
Ban Huoeisay,20.2572994232,100.43699646
Banak,70.068801879883,24.973499298096
Bananera,15.47350025177002,-88.83719635009766
Bancasi,8.9515,125.4788
Bandar Abbas International,27.218299865722656,56.37779998779297
Bandar Lengeh,26.531999588,54.824798584
Bandaranaike International Colombo,7.180759906768799,79.88410186767578
Bandundu,-3.3113200664520264,17.38170051574707
Bandırma,40.31800079345703,27.977699279785156
Banff,51.207340469900004,-115.541861057
Bangoka International,0.481638997793,25.3379993439
Bangor International,44.80739974975586,-68.8281021118164
Bangui M'Poko International,4.39847993850708,18.518800735473633
Banja Luka International,44.94139862060547,17.297500610351562
Banjul International,13.338000297546387,-16.65220069885254
Banmaw,24.268999099731445,97.24620056152344
Banning Municipal,33.9230995178,-116.850997925
Bannu,32.972900390625,70.52790069580078
Bantry Aerodrome,51.66859817504883,-9.484169960021973
Baotou,40.560001373291016,109.99700164794922
Bar Yehuda Airfield,31.32819938659668,35.38859939575195
Baraboo Wisconsin Dells,43.52270126,-89.77020264
Baracoa,9.28474,-74.8461
Baranavichi Air Base,53.099998474121094,26.049999237060547
Barau(Kalimaru),2.15549993515,117.431999207
Barberton,-25.716869,30.97518
Barcaldine,-23.5652999878,145.307006836
Barcelona International,41.297100067139,2.0784599781036
Barcelos,-0.981292,-62.919601
Bardufoss,69.055801391602,18.540399551392
Bari Karol Wojtyła,41.138901,16.760599
Barinas,8.619569778442383,-70.2208023071289
Bario,3.7338900566101074,115.47899627685547
Barisal,22.801000595092773,90.30120086669922
Barkarby,59.4144743644,17.8821372986
Barking Sands,22.022800445599998,-159.785003662
Barkley Regional,37.06079864501953,-88.7738037109375
Barksdale Air Force Base,32.5018005371,-93.6626968384
Barnaul,53.363800048828125,83.53849792480469
Barnes Municipal,42.157799,-72.715599
Barnstable Municipal Boardman Polando Field,41.66930008,-70.28040314
Barquisimeto International,10.042746543884277,-69.3586196899414
Barra,57.02280044555664,-7.443059921264648
Barra del Colorado,10.768699645996094,-83.58560180664062
Barra do Garças,-15.861300468400001,-52.3889007568
Barreiras,-12.078900337219238,-45.00899887084961
Barrie-Orillia (Lake Simcoe Regional),44.4852981567,-79.55560302730001
Barriles,-22.14109992980957,-70.06289672851562
Barrow County,33.98289871,-83.66739655
Barrow Island,-20.86440086364746,115.40599822998047
Barrow Walney Island,54.1286111,-3.2675
Barstow Daggett,34.85369873,-116.7870026
Barter Island LRRS,70.1340026855,-143.582000732
Barth,54.338253,12.710515
Bartica A,6.374770164489746,-58.638099670410156
Bartolomeu Lisandro,-21.698299408,-41.301700592
Bartow Municipal,27.943399429299998,-81.78340148930002
Baruun Urt,46.660301208496094,113.28500366210938
Barysiai,56.07059860229492,23.5580997467041
Basa Air Base,14.986499786376953,120.49299621582031
Basango Mboliasa,-1.434999942779541,19.02400016784668
Basankusu,1.2247200012207031,19.78890037536621
Basco,20.4512996674,121.980003357
Base Aérea,-16.2292,-48.964298
Base Aérea de Santos,-23.928056716918945,-46.299720764160156
Base de Aviação de Taubaté,-23.04010009765625,-45.51599884033203
Basrah International,30.549100875854492,47.66210174560547
Bassatine,33.87910079956055,-5.515120029449463
Bassel Al-Assad International,35.401100158691406,35.948699951171875
Bastak,27.21269989013672,54.318599700927734
Bastia-Poretta,42.55270004272461,9.48373031616211
Bata,1.9054700136184692,9.805680274963379
Batagay,67.648002624512,134.69500732422
Batajnica Air Base,44.935299,20.2575
Bateen,24.428300857543945,54.458099365234375
Bathpalathang,27.5622,90.7471
Bathurst,-33.4094009399,149.651992798
Bathurst Island,-11.769200325012207,130.6199951171875
Batken,40.042899,70.83784
Batman,37.929000854499996,41.1166000366
Batna,35.752101898199996,6.308589935300001
Baton Rouge Metropolitan, Ryan Field,30.53319931,-91.14959717
Battambang,13.095600128173828,103.2239990234375
Batticaloa,7.70576,81.678802
Batu Licin,-3.4124100208300003,115.995002747
Batumi International,41.6102981567,41.5997009277
Baudette International,48.7284011841,-94.612197876
Bauerfield International,-17.699300765991,168.32000732422
Bauru,-22.3449993134,-49.0537986755
Bauru - Arealva,-22.166859140899998,-49.0502866745
Bautzen,51.19361114501953,14.519721984863281
Bay City Municipal,28.9733009338,-95.8635025024
Bayankhongor,46.163299560546875,100.7040023803711
Bayannur Tianjitai,40.926,107.7428
Baykit,61.676700592041016,96.3550033569336
Bayreuth,49.98500061035156,11.640000343322754
Beale Air Force Base,39.136100769,-121.43699646
Bearskin Lake,53.965599060058594,-91.0271987915039
Beaufort County,32.4122009277,-80.6343994141
Beaumont Municipal,30.0706996918,-94.21579742430002
Beaune-Challanges,47.005901,4.89342
Beauregard Regional,30.8316993713,-93.33989715579999
Beauvechain Air Base,50.75859832763672,4.768330097198486
Beaver,66.362197876,-147.406997681
Beaver County,40.7724990845,-80.39140319820001
Beaver Creek,62.410301208496094,-140.86700439453125
Beccles,52.435298919699996,1.6183300018300002
Bedford County,40.08530045,-78.5121994
Bedourie,-24.346099853515625,139.4600067138672
Bedwell Harbour Seaplane Base,48.75,-123.233001709
Beech Factory,37.694499969499994,-97.21499633790002
Beersheba (Teyman),31.287000656128,34.722999572754
Begishevo,55.564701080322266,52.092498779296875
Begumpet,17.4531002045,78.4675979614
Beica,9.38638973236084,34.52190017700195
Beihai,21.5394,109.293999
Beihan,14.781999588012695,45.72010040283203
Beijing Capital International,40.080101013183594,116.58499908447266
Beijing Nanyuan,39.782798767089844,116.38800048828125
Beira,-19.79640007019043,34.90760040283203
Beirut Rafic Hariri International,33.820899963378906,35.488399505615234
Beja International,38.0788993835,-7.93240022659
Bekily,-24.235694754699995,45.3045272827
